"","header","link","desc","date","author"
"4655","As Ambassador, Rahm Emanuel Says His Impatience Nudged Japan Forward","/2024/12/15/world/asia/rahm-emanuel-ambassador-japan.html?searchResultPosition=2","In a society used to quiet consensus-building, Tokyo has made bold changes to its defense policy. “Did I contribute to that?” Mr. Emanuel asked. “Uh, yeah.”",2024-12-15,"Motoko Rich"
"4656","Ukraine Says It Killed General Who Led Russia’s Nuclear Defense Force","/2024/12/17/world/europe/russian-general-bombing-moscow.html?searchResultPosition=1","A Ukrainian official said Kyiv was responsible for the assassination in Moscow of Gen. Igor Kirillov, the chief of Russia’s radioactive, chemical and biological defense forces.",2024-12-17,"Anton Troianovski and Constant Méheut"
"4657","German Government Collapses at a Perilous Time for Europe","/2024/12/16/world/europe/germany-confidence-vote-scholz-snap-election.html?searchResultPosition=2","Chancellor Olaf Scholz lost a confidence vote, deepening the political turbulence in one of the continent’s most powerful economies.",2024-12-16,"Christopher F. Schuetze and Jim Tankersley"
"4658","Who Was Igor Kirillov, the Russian General Assassinated in Moscow?","/2024/12/17/world/europe/igor-kirillov-russian-general.html?searchResultPosition=3","The general had faced sanctions for using chemical weapons in Ukraine.",2024-12-17,"The New York Times"
"4659","U.S. Cites ‘Indications’ North Korean Soldiers Died Fighting for Russia","/2024/12/17/world/europe/russia-ukraine-north-korea-war.html?searchResultPosition=4","The Pentagon spokesman said the North Koreans had entered combat last week in the Russian region of Kursk, but he did not specify the number of casualties.",2024-12-17,"Kim Barker"
"4660","Putin Stays Silent on Syria, With Russia’s Future There in Question","/2024/12/16/world/europe/russia-putin-syria.html?searchResultPosition=5","In an hourlong televised meeting with his top military brass, Vladimir Putin left Syria unmentioned and made it clear that winning in Ukraine was his top priority.",2024-12-16,"Anton Troianovski"
"4661","Video Captures Moment When Blast Killed Russian General","/2024/12/17/world/europe/russian-general-assassination-igor-kirillov-video.html?searchResultPosition=6","A video clip that recorded the assassination of Igor Kirillov, a high-ranking general, gives a few clues about the power and the placement of the explosive device.",2024-12-17,"Aric Toler and Eve Sampson"
"4662","Bomb Kills Russian Military General in Moscow","/video/world/europe/100000009881928/bomb-kills-russian-military-general-in-moscow.html?searchResultPosition=7","Gen. Igor Kirillov was responsible for Russia’s radioactive, chemical and biological defense forces. A Ukrainian official said Kyiv was behind his assassination.",2024-12-17,"Nader Ibrahim"
"4663","What North Korea Gains From Its Alliance With Russia — and What It Risks","/2024/12/17/world/asia/north-korea-russia-military-deal.html?searchResultPosition=8","Sending troops to fight against Ukraine has gotten North Korea much-needed cash and diplomatic leverage. But there may be hidden costs, too.",2024-12-17,"Choe Sang-Hun"
"4664","<U+200B>Impeachment in South Korea Has Cost Washington a Staunch Ally","/2024/12/16/world/asia/south-korea-us-diplomacy.html?searchResultPosition=9","President Yoon Suk Yeol shifted his country closer to Washington and stood up to Beijing. But that foreign policy could be recalibrated in the future.",2024-12-16,"Choe Sang-Hun"
"4665","Behind Germany’s Political Turmoil, a Stagnating Economy","/2024/12/17/world/europe/germany-government-collapse-economy.html?searchResultPosition=10","One of Europe’s powerhouses is losing its competitive edge, and the political class can’t agree on why — or what to do about it.",2024-12-17,"Jim Tankersley"
"4666","Zelensky Meets With European Leaders to Discuss Ukraine’s Future","/2024/12/18/world/europe/zelensky-eu-ukraine.html?searchResultPosition=1","As Donald J. Trump prepares to take office in the United States, President Volodymyr Zelensky attended a meeting hosted by the NATO chief to plot the path forward in the war with Russia.",2024-12-18,"Jenny Gross and Steven Erlanger"
"4667","Zelensky Raises Prospect of European Peacekeepers in Ukraine","/2024/12/19/world/europe/zelensky-europe-peacekeepers-russia.html?searchResultPosition=2","But many European leaders say that with no sign that Russia is interested in peace, it is too early to discuss the presence of peacekeeping forces.",2024-12-19,"Jenny Gross and Constant Méheut"
"4668","Killing of Russian General Sends a Message, but Doesn’t Change the War","/2024/12/18/world/europe/russia-kirillov-ukraine-general.html?searchResultPosition=3","Ukraine’s forces are steadily losing ground on the battlefield. The assassination of a top general in Moscow won’t improve their war effort, analysts and Western officials say.",2024-12-18,"Michael Schwirtz"
"4669","Europe Has a Leadership Vacuum. How Will It Handle Trump?","/2024/12/19/world/europe/europe-has-a-leadership-vacuum-how-will-it-handle-trump.html?searchResultPosition=4","With Germany and France both in political turmoil, the new administration of Donald J. Trump will begin at a time of instability for the continent.",2024-12-19,"Mark Landler and Jim Tankersley"
"4670","Russia Detains a Man It Says Killed a General on Ukraine’s Orders","/2024/12/18/world/europe/russia-general-killing-suspect-uzbekistan.html?searchResultPosition=5","The Russian prosecutor’s office said the suspect, a 29-year-old citizen of Uzbekistan, confessed to planting the bomb on the orders of Ukrainian agents.",2024-12-18,"Anatoly Kurmanaev"
"4671","The Year in Pictures 2024: Far From Ordinary","/interactive/2024/world/year-in-pictures.html?searchResultPosition=6","Photographers captured historic moments of war, grief and wonder that defined the year.",2024-12-18,NA
"4672","Putin Glosses Over Russian Setbacks, Including Syria","/2024/12/19/world/europe/putin-press-conference-syria.html?searchResultPosition=7","The Russian president, in a marathon annual news conference, said that he had not yet met with Bashar al-Assad, the ousted Syrian leader who fled to Moscow, but that he planned to.",2024-12-19,"Anton Troianovski"
"4673","Its Syrian Bases in Doubt, Russia Sends Cargo Flights to Libya","/2024/12/19/world/middleeast/russia-flights-libya-syria.html?searchResultPosition=8","A Libyan officer said the stepped-up flights from Russia and Syria delivered military gear.",2024-12-19,"Nataliya Vasilyeva"
"4674","China’s Nuclear Buildup Is on Track Despite Graft Scandals, Pentagon Says","/2024/12/18/world/asia/china-nuclear-buildup.html?searchResultPosition=9","Corruption investigations may have shaken Beijing’s confidence in top commanders, but China’s military expansion hasn’t slowed, a report found.",2024-12-18,"Chris Buckley and John Ismay"
"4675","Ukrainians Mourn the Loss of a Young Journalist and Her Stories","/2024/12/20/world/europe/ukraine-journalist-viktoria-roshchyna-dead.html?searchResultPosition=1","Viktoria Roshchyna died in September in Russian custody. The reporter had been well-known for her stories about life in parts of occupied Ukraine.",2024-12-20,"Maria Varenikova"
"4676","How Will Ukraine Keep the Lights on This Winter?","/2024/12/21/world/europe/ukraine-electricity-winter.html?searchResultPosition=2","The Ukrainian energy network has been so battered by Russian attacks that officials are seeking out new options to prevent a crisis, like renting floating power plants and scavenging scrapped ones from the region.",2024-12-21,"Constant Méheut"
"4677","At 23, Surviving Scandal to Take a Green Seat in the E.U. Parliament","/2024/12/20/world/europe/lena-schilling-austria-greens.html?searchResultPosition=3","Lena Schilling, the youngest lawmaker in Brussels, faced a harsh questioning of her character and credibility before winning a chance to fight against climate change in the halls of power.",2024-12-20,"Valeriya Safronova"
"4678","A Cultural Casualty of the War in Ukraine: ‘The Nutcracker’","/2024/12/22/world/europe/-nutcracker-lithuania-russia-ukraine.html?searchResultPosition=1","Lithuania’s national opera house had stopped showing Tchaikovsky’s 1892 masterpiece in solidarity with Ukraine over the war with Russia. Then a new minister expressed fondness for the Russian composer, igniting a furor.",2024-12-22,"Andrew Higgins and Jenny Gross"
"4679","Why Are North Korean Troops in Ukraine Taking Heavy Casualties?","/2024/12/23/world/asia/north-korea-military-russia-what-to-know.html?searchResultPosition=2","The North Korean army is one of the world’s largest.<U+200B> As it joins Russia’s war against Ukraine, its soldiers are paying a price for Kim Jong-un’s geopolitical maneuvers.",2024-12-23,"Choe Sang-Hun"
"4680","Slovak Leader Visits Putin, Breaking With E.U.’s Policy of Isolation","/2024/12/23/world/europe/slovak-leader-visits-putin.html?searchResultPosition=3","Prime Minister Robert Fico’s surprise visit to Moscow on Sunday, reportedly to discuss natural gas and Ukraine, was a blow to European unity against Russia’s invasion of Ukraine.",2024-12-23,"Andrew Higgins"
"4681","A Canceled Vote in Romania Hands Russia a Propaganda Coup","/2024/12/23/world/europe/romania-election-russia.html?searchResultPosition=4","Many in the West have applauded the annulling of the first round of the presidential election, won by a Moscow-friendly candidate, but even his critics say it raises troubling questions about Romanian democracy.",2024-12-23,"Andrew Higgins"
"4682","As Budget Impasse Grinds On, Macron Appoints a New Cabinet","/2024/12/23/world/europe/macron-new-cabinet-france.html?searchResultPosition=5","President Emmanuel Macron of France named the choices less than three weeks after the previous government collapsed. He had already picked François Bayrou as prime minister.",2024-12-23,"Richard Fausset and Aurelien Breeden"
"4683","Russia Unleashes Another Wave of Attacks on Ukraine","/2024/12/25/world/europe/russia-ukraine-strikes-energy-system.html?searchResultPosition=1","Moscow again struck Ukraine’s energy infrastructure, part of an effort to wear down the country. “In the trenches, there are no holidays,” one man said.",2024-12-25,"Marc Santora and Liubov Sholudko"
"4684","Pope Francis’ Christmas Message Calls for Peace Amid War","/video/world/europe/100000009896551/pope-christmas-message.html?searchResultPosition=2","Pope Francis called for cease-fires for the conflicts in Ukraine and in the Middle East during his Christmas message in St. Peter’s Square in Vatican City.",2024-12-25,"The Associated Press and Reuters"
"4685","Russia Sentences U.S. Citizen to 15 Years for Espionage","/2024/12/24/world/europe/russia-espionage-eugene-spector.html?searchResultPosition=3","Eugene Spector was already serving a sentence for a bribery conviction when he was charged with spying, for which a court ordered him to serve an additional 13 years.",2024-12-24,"Nataliya Vasilyeva"
"4686","Pope Calls for Peace on Christmas as Church Begins Jubilee Year Celebrations","/2024/12/25/world/europe/pope-francis-christmas-jubilee-peace.html?searchResultPosition=4","Pope Francis’ Christmas message was a plea for reconciliation, peace and care for others.",2024-12-25,"Elisabetta Povoledo"
"4687","Is a Putin Ally in Eastern Europe Making a Cautious Overture to the West?","/2024/12/24/world/europe/belarus-lukashenko-putin-west-sanctions.html?searchResultPosition=5","President Aleksandr G. Lukashenko of Belarus keeps arresting political opponents, but analysts wonder if a string of unusual pardons is a bid to get sanctions eased.",2024-12-24,"Nataliya Vasilyeva and Andrew Higgins"
"4688","Around the World, Lights and Color Mark the Season","/2024/12/25/world/middleeast/christmas-photos-world-2024.html?searchResultPosition=6","Around the world, people found ways to show their holiday spirit.",2024-12-25,"Keith Bedford and Sara Ruberg"
